cluster_id,action,group,source_key,file_name,path,annotations,content_hash,dhash,kept_source_key,hamming_to_keep
1,would_remove,01,a416a2d39197d2df,img_01_003363.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003363.jpg,2,d533666f129f469e5c6be0eb308e14ea5b4f6433,c4c025a5c8004058,55df5a061e5af7ec,4
1,would_remove,01,9ffa8eb38a9f195e,img_01_003364.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003364.jpg,2,d891a63ea716477ae8e5c989f6b216bfe0ace4b5,c4c024a5cc004058,55df5a061e5af7ec,6
1,would_remove,01,ffd5b33661859127,img_01_003365.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003365.jpg,2,cce9a6fc518006a4d801def48287a5bd53b4d4f1,c4c024a5c8004058,55df5a061e5af7ec,5
1,would_remove,01,3c6a16427c31e52f,img_01_003366.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003366.jpg,2,3d1c79f582fde11c91dad3a4dd8af9ecba7833bc,c4c025a5c8004058,55df5a061e5af7ec,4
1,would_remove,01,3b2c4ea5583926c8,img_01_003368.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003368.jpg,2,c249c55de790252922ce39183ecec4b2f82a1274,c0c024adcc004078,55df5a061e5af7ec,7
1,would_remove,01,a38c0b9867310677,img_01_004113.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004113.jpg,2,1148a0b09bc1a40dbe1084c480d4752cb7a3db48,c0c024a5c4004058,55df5a061e5af7ec,4
1,would_remove,01,3a36f91902d790d3,img_01_004117.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004117.jpg,2,6e19a13db65ec7d0c981360de0b9a3d0490a0dda,c4c024a5c8004058,55df5a061e5af7ec,5
1,would_remove,01,495aa9f8697ef212,img_01_005121.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005121.jpg,3,6236557a88307949bdf345236fad1eefda78b407,c0c024adcc004078,55df5a061e5af7ec,7
1,would_remove,01,415b9f41864f9d0e,img_01_008926.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008926.jpg,2,c7338c26ae0f6671fd35bd05bceb7002e4253702,c4c02484c2044058,55df5a061e5af7ec,4
1,would_remove,01,293c5f543fbeafe7,img_01_009002.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_009002.jpg,2,89048201ed4561c3dc9d475a4b377c65d2145bda,c4c024a5c8004058,55df5a061e5af7ec,5
1,would_remove,01,232d064e31a51413,img_01_009047.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_009047.jpg,2,e20d4109e6150f3b5f1a211bdd2478b78c780f5f,c0c024a5c4004058,55df5a061e5af7ec,4
2,kept,01,24e31375bd0d4fbc,img_01_000696.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_000696.jpg,3,9c0be5ba22f3d36385e25e1f9c902d66f00aefb0,c040a08000415534,24e31375bd0d4fbc,0
2,would_remove,01,bbf0365119646b74,img_01_001167.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_001167.jpg,2,d307e42c40484f9db6aa377375589da097aa2cef,c040a08000415530,24e31375bd0d4fbc,1
2,would_remove,01,9d90a57db4aa8c3a,img_01_003302.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003302.jpg,2,f8affa70fca73fc059fe6e20f9ad68609a7be913,c0c0d0c000415534,24e31375bd0d4fbc,5
2,would_remove,01,12d33230db2351d7,img_01_003308.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003308.jpg,1,89a08772b182eaae6506412937c8de2f198723e5,c0c0c04000415530,24e31375bd0d4fbc,6
2,would_remove,01,79225a02d4e1126d,img_01_003309.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003309.jpg,1,9feb6d0b65eee281af4e2c3ebcf3aec09855977c,c040400000415534,24e31375bd0d4fbc,4
2,would_remove,01,241b6342bde6e242,img_01_003310.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003310.jpg,2,26a4b00163cb0a59dcf9948b5a3bd74f60f50e33,c040d0c000415534,24e31375bd0d4fbc,4
2,would_remove,01,07ac60be16ed33ca,img_01_003311.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003311.jpg,2,378e1943835b6a5e729afce1f0793e4a0aeae0ce,c040504000415534,24e31375bd0d4fbc,6
2,would_remove,01,71af71ffec80c1e7,img_01_003312.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003312.jpg,2,f4e3ddc75569e2a2c2e70bd8f94a784bddb480db,c040c0c000415534,24e31375bd0d4fbc,3
2,would_remove,01,abc52b9501dcbb70,img_01_003315.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003315.jpg,1,fc7891382225390bc5e6dd33b9f09b17e30d3508,c040404000414530,24e31375bd0d4fbc,7
2,would_remove,01,f0611c1888751b05,img_01_003317.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003317.jpg,1,d645c07be0cae15f72573cee81a6afddeb0ed64f,c0c0a08000414534,24e31375bd0d4fbc,2
2,would_remove,01,cc2d6b57cf588a6d,img_01_003318.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003318.jpg,2,64db40918442117585ffbc298b9f0b205d1c22e1,c040c0c000415530,24e31375bd0d4fbc,4
2,would_remove,01,3e65b118f38bad38,img_01_003319.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003319.jpg,2,3dd86e695d404f93bc3cde86b2a4ab18ce76febb,c040a08000415534,24e31375bd0d4fbc,0
2,would_remove,01,2061ab2061aa67f6,img_01_003321.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003321.jpg,2,4fbe0c5d39b30c7311b3702293dc4199f3cfa31d,c040508000415534,24e31375bd0d4fbc,4
2,would_remove,01,3d83c15f00a7a182,img_01_003322.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003322.jpg,1,90d66f9defbfa71d10d8a225f4cb34bd2f1bf770,c040a08000415534,24e31375bd0d4fbc,0
2,would_remove,01,f25639d0140caeee,img_01_003325.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003325.jpg,1,12faa68ea88a569861e1fe3aad9352acd1dfb42b,c040a08000415530,24e31375bd0d4fbc,1
2,would_remove,01,a4a95507cabd1b19,img_01_003328.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003328.jpg,2,dc36697518da96f817f1fec298e1348939e3c8ce,c040a08000415530,24e31375bd0d4fbc,1
2,would_remove,01,1698998299817e1d,img_01_003329.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003329.jpg,2,ae3896fa9557b98d8fbd60f34e89746676d6129c,c040d0c000415530,24e31375bd0d4fbc,5
2,would_remove,01,fcadbf6cec10d2fa,img_01_003333.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003333.jpg,1,f8a1c73d4fbb413dc631eb402e688e99ab46fd4a,c040400000415530,24e31375bd0d4fbc,5
2,would_remove,01,50caae2d6b07c6d5,img_01_003335.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_003335.jpg,1,9cb0b6a09d19ec9a021382bfc23dc1bc007f297d,c0c0a08000415534,24e31375bd0d4fbc,1
2,would_remove,01,73ff3f6c56c18c71,img_01_004099.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004099.jpg,2,1fc8742076e728e811efc4cbb3c01cf366e617ec,c040404000414530,24e31375bd0d4fbc,7
2,would_remove,01,315de264b1ce8cca,img_01_004114.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004114.jpg,2,5b8725057e910cb493dba3ec6b41c6d0181dbd5b,c0c0a08000415530,24e31375bd0d4fbc,2
2,would_remove,01,554d66cb6b81505c,img_01_004120.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_004120.jpg,2,df11148711d421bec231bd3f888bb122032e83fe,c0c0504000415534,24e31375bd0d4fbc,7
2,would_remove,01,26e7653f6f54a71a,img_01_005110.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005110.jpg,3,691632bc103767285150f9defc73ded95690c918,c0c0a08000415534,24e31375bd0d4fbc,1
2,would_remove,01,1711592e9dc2880e,img_01_005111.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005111.jpg,2,efe7d41a9c6aaf4a1e02422d2f7998bf93cf6491,c040a08000414534,24e31375bd0d4fbc,1
2,would_remove,01,b53b2a2198574668,img_01_005120.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005120.jpg,2,68664d4a527b43c80890583eb646bfaa8ce1e7d3,c0c0c08000415530,24e31375bd0d4fbc,4
2,would_remove,01,e2f05dfa7f75ae70,img_01_005744.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005744.jpg,3,5fcd973b8fdfc9126e777f0650312fcb72ca2f62,c040408000415530,24e31375bd0d4fbc,4
2,would_remove,01,af8b6ea465078f7e,img_01_005747.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005747.jpg,3,5da1702301b2f7960a91c6d01526e4e8802face1,c040a08000415530,24e31375bd0d4fbc,1
2,would_remove,01,1940ea38fe82a450,img_01_005754.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005754.jpg,1,540948e4dd1b05d39cf25169b7d0a9ed42f2e5b1,c0c0800000415530,24e31375bd0d4fbc,4
2,would_remove,01,7839d78bb2b3170a,img_01_005756.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005756.jpg,2,d03a5000f38334e8e08b186b63147afd55e08941,c040a08000415534,24e31375bd0d4fbc,0
2,would_remove,01,b99b31c1e7fa9d83,img_01_005903.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005903.jpg,2,fcd2a2a32393789a4ee50715246b035b9e598250,c040a08000415534,24e31375bd0d4fbc,0
2,would_remove,01,dcf27e1d26ca87f1,img_01_008888.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008888.jpg,2,a8359302a6928568d02a270a33d00fa8935d83dd,c0c0a08000415530,24e31375bd0d4fbc,2
2,would_remove,01,71c63681020633d5,img_01_008905.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008905.jpg,2,4ac4f8bc901ae4a87236b9599b0f31501e79d7d3,c0c0404000415530,24e31375bd0d4fbc,7
2,would_remove,01,c6ed58db1873e369,img_01_008914.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008914.jpg,1,aec3da162d6059be4399a6a51e916969f1bd4216,c0c0a08000415534,24e31375bd0d4fbc,1
2,would_remove,01,69af466accd04369,img_01_008921.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008921.jpg,2,23b16d5ce4f97da138ac8161b51a6d00dfec2be6,c040404000415530,24e31375bd0d4fbc,6
2,would_remove,01,96adaecd3bdf2441,img_01_008925.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_008925.jpg,2,9e6f6635e1dfe1f543951f141b69433eaa554f69,c0c0a08000415530,24e31375bd0d4fbc,2
3,kept,01,8de8b106674cada7,img_01_000247.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_000247.jpg,1,8738d713de8cdf8d9bec00f5a2e92e30f221bf00,3f27e5cc39771731,8de8b106674cada7,0
3,would_remove,01,4e5b876341a7650c,img_01_000265.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_000265.jpg,1,2edfd22a8f32627716986c98b959b7f086f20100,3e0fe5cc39771731,8de8b106674cada7,3
3,would_remove,01,914b9b75af011485,img_01_000694.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_000694.jpg,1,7006f56a11fdecdea7dd4ff0aaa8f27c1389d89c,3727e5cc39771731,8de8b106674cada7,1
3,would_remove,01,7ec31300b1dcb0a8,img_01_005117.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_005117.jpg,1,776c13c3a6df1b6988f8f668195e948a2278245f,3f27e5cc39771731,8de8b106674cada7,0
3,would_remove,05,7ad3cb5554966786,img_01_000298.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_000298.jpg,0,16e6e13ada0bcc2162f647f59061bc6074671a67,3b27e5c839771731,8de8b106674cada7,2
3,would_remove,05,86abff249b55bcc3,img_01_001723.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_001723.jpg,0,d2862261e728db79bc5363c677b64c032b764bfb,3327e5c839771733,8de8b106674cada7,4
3,would_remove,05,6019b7fd8ff47a69,img_01_001724.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_001724.jpg,0,409caa8396726df3cb75cccd21a9c60a4ea34003,3f27e5cc39773735,8de8b106674cada7,2
3,would_remove,05,caa1f00a0b17d080,img_01_001806.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_001806.jpg,0,8c1775a40a2047f45f177fdd1ada335919e03a07,3b27e5cc39773731,8de8b106674cada7,2
3,would_remove,05,79ee9ab1d016887d,img_01_002068.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002068.jpg,0,a9c39d59cda5aeae760219e910389afec2c52bef,3e2fe5cc39771731,8de8b106674cada7,2
3,would_remove,05,4ae0490929882685,img_01_002078.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002078.jpg,0,520d1c6bab538a46fcb13b3715f5f1c382a49bf9,3907e5c839771733,8de8b106674cada7,5
3,would_remove,05,37b9f0af77aca181,img_01_002079.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002079.jpg,0,e32181ff277d9ea08355f3902afc919fe65fa324,3027e5c839771731,8de8b106674cada7,5
3,would_remove,05,5d2913f2ebb5b847,img_01_002166.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002166.jpg,0,3fd5ba67f8b6f4b640e1ce5f64153d87542d6f48,3047e5c839771531,8de8b106674cada7,8
3,would_remove,05,4afa0bba1d34db7a,img_01_002210.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002210.jpg,0,fead9e9b0d58d14f8c2654f337cda3bdbe8d9f7f,3367e5cc39771731,8de8b106674cada7,3
3,would_remove,05,3fc5aabc47139d12,img_01_002214.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002214.jpg,0,57618dacc2165f332247e059a929df8c7f0167b8,3047e5c839771533,8de8b106674cada7,9
3,would_remove,05,a7488a4714e31e7e,img_01_002215.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002215.jpg,0,87f2c547606c7dd4b4a648d9b80309d415c8776f,3027e5c839771731,8de8b106674cada7,5
3,would_remove,05,ddc52e44a632678f,img_01_002216.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002216.jpg,0,2f3a95b0fd43817eeeac5a24054ba052ca49cb9f,3047e5c839771733,8de8b106674cada7,8
3,would_remove,05,71c4340537d890c2,img_01_002219.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002219.jpg,0,3de96ca6717024d57303882c9c799a3f8b60d5ed,3027e5c839771733,8de8b106674cada7,6
3,would_remove,05,cad70aa8b74a1849,img_01_002220.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002220.jpg,0,4f1f823e5b123f51dc4219be23f0543b335e6f7c,3727e5cc39773735,8de8b106674cada7,3
3,would_remove,05,d07ae4dc44067944,img_01_002221.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002221.jpg,0,473c411e8f4705ede70c2fd3034893d026ba8a64,3047e5c839771733,8de8b106674cada7,8
3,would_remove,05,492c5191661619ed,img_01_002225.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002225.jpg,0,535e30fd1015de3fa8f5892cc7b37919dfbab5b7,3307e5cc39773731,8de8b106674cada7,4
3,would_remove,05,663992b071c65205,img_01_002227.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002227.jpg,0,92d16e1fb8c8fe6cc2921c9a9bfd0ce1913861b7,3347e5c839771533,8de8b106674cada7,7
3,would_remove,05,3bd1da44102f28e6,img_01_002515.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002515.jpg,0,ef656bae7189d63c724b318ea69b484298f498a0,3927e5c839771733,8de8b106674cada7,4
3,would_remove,05,89ee86c220e649c4,img_01_002517.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_05\train\img_01_002517.jpg,0,ccd9abdba23850e7015ff03c161c031639fbd7f5,3927e5c839771533,8de8b106674cada7,5
4,kept,01,99eb58f550048565,img_01_000688.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_000688.jpg,1,481ccc1312517a0eaa3f17087627a37373f41099,23404c4232325b49,99eb58f550048565,0
4,would_remove,01,4532b2108ea7e735,img_01_001033.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_001033.jpg,1,da203a9dad2767364da35325d5043cd712a9675f,26404c0632327b49,99eb58f550048565,5
4,would_remove,01,bd7533dceadca666,img_01_002121.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_002121.jpg,1,e254d1cc7e97e343d5c9fbee0348b30a1819b333,27404c4632327b49,99eb58f550048565,3
4,would_remove,01,4e551efb53cc7bcc,img_01_002126.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_002126.jpg,1,2cf65bb22918185be7ff45eaa060b22599091046,27404c4632327b49,99eb58f550048565,3
4,would_remove,01,bea3cb792911aeba,img_01_002127.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_002127.jpg,1,3284675d90e80cbb86265f452a3aeadb2a99f3ee,2740440232327b49,99eb58f550048565,4
4,would_remove,01,03c9bc8f1c244814,img_01_002135.jpg,datasets\fire_vn_yolo11seg_v1\_raw_from_zip\group_01\train\img_01_002135.jpg,1,282e0dc500335aac9b3836706c98c0188b498f80,27404c4232327b49,99eb58f550048565,2
